,Product:,Sale Date:,Category:,Quantity:,Total Price:,Total Profit:,Payment Type:,Customer Details:
998,Dark Wash Straight Fit Jeans,2025-03-24,Men — Jeans,1,33.00,13.20,Credit Card,Customer ID: 8859City: WaterfordGender: MaleAge Category: 35-44
999,Dark Wash Straight Fit Jeans,2025-03-24,Men — Jeans,1,33.00,13.20,Credit Card,Customer ID: 8859City: WaterfordGender: MaleAge Category: 35-44
1000,Navy Short Sleeve Linen Blend Shirt,2025-03-24,Men — Shirts,1,€21.15,€6.58,Debit Card,ID: 15434Location LeitrimGender: MaleAge: 45-54
1001,Navy Short Sleeve Linen Blend Shirt,2025-03-24,Men — Shirts,1,€21.15,€6.58,Debit Card,ID: 15434Location LeitrimGender: MaleAge: 45-54
1002,Light Grey Straight Fit Jeans,2025-03-24,Men — Jeans,1,29.00,11.60,Credit Card,Customer ID: 4012City: KildareGender: FAge Group: 45–54
1003,Light Grey Straight Fit Jeans,2025-03-24,Men — Jeans,1,29.00,11.60,Credit Card,Customer ID: 4012City: KildareGender: FAge Group: 45–54
1004,Orange/Navy Shorts Three Pack,24 Mar 2025,Children — Girls Clothing,1,EUR 16.50,EUR 8.41,Debit Card,ID: 3700Location: CorkGender: Prefer not to sayAge Range: 25-34
1005,Orange/Navy Shorts Three Pack,24 Mar 2025,Children — Girls Clothing,1,EUR 16.50,EUR 8.41,Debit Card,ID: 3700Location: CorkGender: Prefer not to sayAge Range: 25-34
1006,Light Grey Straight Fit Jeans,2025-03-24,Men — Jeans,1,EUR 29.00,EUR 11.60,Debit Card,Customer ID: 3978Location: WexfordGender: FemaleAge: 35-44
1007,Light Grey Straight Fit Jeans,2025-03-24,Men — Jeans,1,EUR 29.00,EUR 11.60,Debit Card,Customer ID: 3978Location: WexfordGender: FemaleAge: 35-44
1008,Dwellers Stool,2025-03-24,Homeware — Design,7,€80.50,€32.20,Credit Card,Customer ID: 13247Location: LimerickGender: FemaleAge Range: 25-34
1009,Dwellers Stool,2025-03-24,Homeware — Design,7,€80.50,€32.20,Credit Card,Customer ID: 13247Location: LimerickGender: FemaleAge Range: 25-34
1010,Blue Floral Embroidered Mac,24-03-2025,Children  — Girls Clothing,1,31.50,14.35,Credit Card,Cust ID: 5250Location WicklowGender: FAge: 25-34
1011,Blue Floral Embroidered Mac,24-03-2025,Children  — Girls Clothing,1,31.50,14.35,Credit Card,Cust ID: 5250Location WicklowGender: FAge: 25-34
1012,Navy Linen Blend Dress,2025-03-24,Women —  Dresses,1,EUR 30.00,EUR 15.00,Credit Card,Age: 35-44ID: 8322Gender: FLocation: Galway
1013,Navy Linen Blend Dress,2025-03-24,Women —  Dresses,1,EUR 30.00,EUR 15.00,Credit Card,Age: 35-44ID: 8322Gender: FLocation: Galway
1014,Navy Tailored Trousers,24 Mar 2025,Men — Trousers,1,€42.00,€20.58,Credit Card,ID: 4097From: DublinGender: MaleAge: 25-34
1015,Navy Tailored Trousers,24 Mar 2025,Men — Trousers,1,€42.00,€20.58,Credit Card,ID: 4097From: DublinGender: MaleAge: 25-34
1016,Floral Embroidered Kaftan,2025-03-25,Children — Girls Clothing,3,€ 96.00,€ 48.96,Debit Card,ID 5711Location: DublinGender: FemaleAge Range: 25-34
1017,Floral Embroidered Kaftan,2025-03-25,Children — Girls Clothing,3,€ 96.00,€ 48.96,Debit Card,ID 5711Location: DublinGender: FemaleAge Range: 25-34
1018,Marshall Oxford Shirt,2025-03-25,Men — Shirts,2,€126.00,€47.88,Debit Card,ID 11281Location KildareGender: MAge Group: 45–54
1019,Marshall Oxford Shirt,2025-03-25,Men — Shirts,2,€126.00,€47.88,Debit Card,ID 11281Location KildareGender: MAge Group: 45–54
1020,Mid Blue Straight Fit Jeans,2025-03-25,Men — Jeans,1,€ 38.00,€ 15.20,Credit Card,Cust ID: 13794Age Range: 25—34Gender: MaleFrom: Dublin
1021,Mid Blue Straight Fit Jeans,2025-03-25,Men — Jeans,1,€ 38.00,€ 15.20,Credit Card,Cust ID: 13794Age Range: 25—34Gender: MaleFrom: Dublin
1022,Light Blue Ditsy Slub Dress,25-03-2025,Women — Dresses,1,EUR 22.50,EUR 11.25,Debit Card,Customer ID: 10150Age: 18-24From: DublinGender: Female
1023,Light Blue Ditsy Slub Dress,25-03-2025,Women — Dresses,1,EUR 22.50,EUR 11.25,Debit Card,Customer ID: 10150Age: 18-24From: DublinGender: Female
1024,Mid Blue Straight Fit Jeans,26-03-2025,Men — Jeans,1,EUR 38.00,EUR 15.20,PayPal,ID: 18637Location DublinGender: FemaleAge: 25–34
1025,Mid Blue Straight Fit Jeans,26-03-2025,Men — Jeans,1,EUR 38.00,EUR 15.20,PayPal,ID: 18637Location DublinGender: FemaleAge: 25–34
1026,Black Skinny Fit Jeans,2025-03-26,Men  —  Jeans,1,€ 46.00,€ 18.40,Debit Card,Customer ID: 13553Location: KildareGender: FemaleAge Range: 45—54
1027,Black Skinny Fit Jeans,2025-03-26,Men  —  Jeans,1,€ 46.00,€ 18.40,Debit Card,Customer ID: 13553Location: KildareGender: FemaleAge Range: 45—54
1028,Cream Vintage Bin,2025-03-26,Homeware — Bed Bath,6,€ 432.00,€ 151.20,Credit Card,Customer ID: 4877City: DublinGender: FemaleAge Category: 45-54
1029,Cream Vintage Bin,2025-03-26,Homeware — Bed Bath,6,€ 432.00,€ 151.20,Credit Card,Customer ID: 4877City: DublinGender: FemaleAge Category: 45-54
1030,Ayres Chambray Top,2025-03-27,Women — Tops,1,€56.70,€31.50,CC,Customer ID: 3319Location: CorkGender: MAge: 18-24
1031,Ayres Chambray Top,2025-03-27,Women — Tops,1,€56.70,€31.50,CC,Customer ID: 3319Location: CorkGender: MAge: 18-24
1032,Floral Embroidered Kaftan,2025-03-27,Children — Girls Clothing,1,32.00,16.32,Debit Card,Customer ID: 13941Location KerryGender: FemaleAge Category: 35-44
1033,Floral Embroidered Kaftan,2025-03-27,Children — Girls Clothing,1,32.00,16.32,Debit Card,Customer ID: 13941Location KerryGender: FemaleAge Category: 35-44
1034,Set of 3 Animal Canvas Prints,2025-03-27,Homeware — Design,1,€ 23.50,€ 9.40,Credit Card,Cust ID: 2794From: MeathGender: FemaleAge Group: 18—24
1035,Set of 3 Animal Canvas Prints,2025-03-27,Homeware — Design,1,€ 23.50,€ 9.40,Credit Card,Cust ID: 2794From: MeathGender: FemaleAge Group: 18—24
1036,Orange/Navy Shorts Three Pack,27-03-2025,Children — Girls Clothing,2,EUR 33.00,EUR 16.83,PayPal,ID 13194Location LimerickGender: FAge: 45-54
1037,Orange/Navy Shorts Three Pack,27-03-2025,Children — Girls Clothing,2,EUR 33.00,EUR 16.83,PayPal,ID 13194Location LimerickGender: FAge: 45-54
1038,Dark Blue Belted Jeans,27 Mar 2025,Men —  Jeans,1,EUR 29.00,EUR 11.60,Debit Card,Cust ID: 15562From: CorkGender: MaleAge Range: 55—64
1039,Dark Blue Belted Jeans,27 Mar 2025,Men —  Jeans,1,EUR 29.00,EUR 11.60,Debit Card,Cust ID: 15562From: CorkGender: MaleAge Range: 55—64
1040,Fancy Ballerina Shoes,2025-03-27,Men — Shoes,4,€172.00,€77.40,Credit Card,Gender: Prefer not to sayAge Range: 35–44ID 4444City: Clare
1041,Fancy Ballerina Shoes,2025-03-27,Men — Shoes,4,€172.00,€77.40,Credit Card,Gender: Prefer not to sayAge Range: 35–44ID 4444City: Clare
1042,Red Joggers Two Pack,2025-03-28,Children — Boys Clothing,-1,€15.00,€7.65,CC,ID: 2787Location MonaghanGender: FemaleAge Group: 55-64
1043,Red Joggers Two Pack,2025-03-28,Children — Boys Clothing,-1,€15.00,€7.65,CC,ID: 2787Location MonaghanGender: FemaleAge Group: 55-64
1044,White Colour Block T-Shirt,"Mar 28, 2025",Children — Boys Clothing,3,EUR 67.50,EUR 34.42,Debit Card,ID: 10087Location: DublinGender: FemaleAge Category: 45–54
1045,White Colour Block T-Shirt,"Mar 28, 2025",Children — Boys Clothing,3,EUR 67.50,EUR 34.42,Debit Card,ID: 10087Location: DublinGender: FemaleAge Category: 45–54
1046,Coral Plisse Dress,2025-03-28,Women — Dresses,1,€36.00,€16.00,Debit Card,Location: LouthGender: FemaleID 13897Age Group: 35-44
1047,Coral Plisse Dress,2025-03-28,Women — Dresses,1,€36.00,€16.00,Debit Card,Location: LouthGender: FemaleID 13897Age Group: 35-44
1048,Black Skinny Fit Ultra Flex Jeans,2025-03-28,Men — Jeans,1,33.00,13.20,Credit Card,Customer ID: 1819From: DublinGender: FemaleAge Group: 35-44
1049,Black Skinny Fit Ultra Flex Jeans,2025-03-28,Men — Jeans,1,33.00,13.20,Credit Card,Customer ID: 1819From: DublinGender: FemaleAge Group: 35-44
1050,Blue Floral Embroidered Mac,"Mar 28, 2025",Children — Girls Clothing,1,35.00,17.85,Credit Card,Age Range: 25-34Gender: MCustomer ID: 11100Location: Limerick
1051,Blue Floral Embroidered Mac,"Mar 28, 2025",Children — Girls Clothing,1,35.00,17.85,Credit Card,Age Range: 25-34Gender: MCustomer ID: 11100Location: Limerick
1052,Multi Short Sleeve Character T-shirt,28-03-2025,Children — Boys Clothing,1,€16.50,€8.41,Debit Card,Gender: MAge Group: 35–44Customer ID: 6942From: Westmeath
1053,Multi Short Sleeve Character T-shirt,28-03-2025,Children — Boys Clothing,1,€16.50,€8.41,Debit Card,Gender: MAge Group: 35–44Customer ID: 6942From: Westmeath
1054,Black Loose Fit Jeans,2025-03-28,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,Customer ID: 4591Location: MayoGender: FemaleAge Range: 25-34
1055,Black Loose Fit Jeans,2025-03-28,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,Customer ID: 4591Location: MayoGender: FemaleAge Range: 25-34
1056,Blue Puff Sleeve T-shirt Five Pack,28 Mar 2025,Children — Girls Clothing,2,€ 43.00,€ 21.93,Debit Card,Customer ID: 19272Location: LouthGender: MaleAge Range: 25-34
1057,Blue Puff Sleeve T-shirt Five Pack,28 Mar 2025,Children — Girls Clothing,2,€ 43.00,€ 21.93,Debit Card,Customer ID: 19272Location: LouthGender: MaleAge Range: 25-34
1058,Harriet Chambray Top,2025-03-28,Women — Tops,1,31.50,17.50,Debit Card,Age Group: 25—34ID: 6719Gender: MLocation: Galway
1059,Harriet Chambray Top,2025-03-28,Women — Tops,1,31.50,17.50,Debit Card,Age Group: 25—34ID: 6719Gender: MLocation: Galway
1060,Dwellers Stool,2025-03-29,Homeware —  Design,9,€ 93.15,€ 31.05,Credit Card,Age Range: 18-24ID 17559Location KildareGender: M
1061,Dwellers Stool,2025-03-29,Homeware —  Design,9,€ 93.15,€ 31.05,Credit Card,Age Range: 18-24ID 17559Location KildareGender: M
1062,Navy Suede Loafers,"Mar 29, 2025",Men — Shoes,1,EUR 35.00,EUR 15.75,Credit Card,Age Category: 18-24City: LouthGender: MID 12987
1063,Navy Suede Loafers,"Mar 29, 2025",Men — Shoes,1,EUR 35.00,EUR 15.75,Credit Card,Age Category: 18-24City: LouthGender: MID 12987
1064,Dark Wash Straight Fit Jeans,2025-03-30,Men — Jeans,1,EUR 33.00,EUR 13.20,Debit Card,Age Group: 25-34Customer ID: 6181Location LouthGender: M
1065,Dark Wash Straight Fit Jeans,2025-03-30,Men — Jeans,1,EUR 33.00,EUR 13.20,Debit Card,Age Group: 25-34Customer ID: 6181Location LouthGender: M
1066,Dark Blue Belted Jeans,2025-03-30,Men  — Jeans,1,€ 29.00,€ 11.60,Voucher,Customer ID: 4478Age Group: 18-24Gender: FemaleLocation: Dublin
1067,Dark Blue Belted Jeans,2025-03-30,Men  — Jeans,1,€ 29.00,€ 11.60,Voucher,Customer ID: 4478Age Group: 18-24Gender: FemaleLocation: Dublin
1068,Black Single Cuff Shirt,30-03-2025,Men — Shirts,3,EUR 126.00,EUR 47.88,PayPal,Gender: FID 3256Location WaterfordAge Range: 35–44
1069,Black Single Cuff Shirt,30-03-2025,Men — Shirts,3,EUR 126.00,EUR 47.88,PayPal,Gender: FID 3256Location WaterfordAge Range: 35–44
1070,Black Skinny Zip Trousers,2025-03-30,Men — Trousers,1,EUR 41.40,EUR 17.94,Credit Card,Customer ID: 11872From: KilkennyGender: MAge Group: 45-54
1071,Black Skinny Zip Trousers,2025-03-30,Men — Trousers,1,EUR 41.40,EUR 17.94,Credit Card,Customer ID: 11872From: KilkennyGender: MAge Group: 45-54
1072,Navy Linen Blend Dress,30 Mar 2025,Women — Dresses,1,€ 30.00,€ 15.00,PayPal,Gender: FLocation: CorkAge Category: 25-34Customer ID: 4642
1073,Navy Linen Blend Dress,30 Mar 2025,Women — Dresses,1,€ 30.00,€ 15.00,PayPal,Gender: FLocation: CorkAge Category: 25-34Customer ID: 4642
1074,Blue Stripe Snuggle Fit Pyjamas,2025-03-30,Children — Boys Clothing,2,€37.00,€18.87,Debit Card,Gender: Prefer not to sayAge: 25-34From: MeathID: 15647
1075,Blue Stripe Snuggle Fit Pyjamas,2025-03-30,Children — Boys Clothing,2,€37.00,€18.87,Debit Card,Gender: Prefer not to sayAge: 25-34From: MeathID: 15647
1076,Knitted Pom Pom Throw,2025-03-31,Homeware — Bed Bath,1,33.00,11.55,Debit Card,Customer ID: 16584City: DublinGender: FemaleAge Category: 45–54
1077,Knitted Pom Pom Throw,2025-03-31,Homeware — Bed Bath,1,33.00,11.55,Debit Card,Customer ID: 16584City: DublinGender: FemaleAge Category: 45–54
1078,Dwellers Stool,31-03-2025,Homeware — Design,9,€ 103.50,€ 41.40,Credit Card,Cust ID: 9391Location: DonegalGender: FemaleAge Range: 18-24
1079,Dwellers Stool,31-03-2025,Homeware — Design,9,€ 103.50,€ 41.40,Credit Card,Cust ID: 9391Location: DonegalGender: FemaleAge Range: 18-24
1080,Black Tea Dress,2025-03-31,Women  — Dresses,1,33.30,14.80,Voucher,Customer ID: 12253City: DublinGender: MAge Group: 18-24
1081,Black Tea Dress,2025-03-31,Women  — Dresses,1,33.30,14.80,Voucher,Customer ID: 12253City: DublinGender: MAge Group: 18-24
1082,Navy Jersey Joggers,2025-03-31,Men  — Trousers,2,€ 48.00,€ 23.52,Credit Card,From: DublinAge Category: 25-34ID: 4909Gender: M
1083,Navy Jersey Joggers,2025-03-31,Men  — Trousers,2,€ 48.00,€ 23.52,Credit Card,From: DublinAge Category: 25-34ID: 4909Gender: M
1084,Rose Print Prom Dress,31 Mar 2025,Children — Girls Clothing,1,37.00,18.87,PayPal,ID 7591Location: KildareGender: FemaleAge Range: 25-34
1085,Rose Print Prom Dress,31 Mar 2025,Children — Girls Clothing,1,37.00,18.87,PayPal,ID 7591Location: KildareGender: FemaleAge Range: 25-34
1086,White Colour Block T-Shirt,2025-03-31,Children — Boys Clothing,3,€ 67.50,€ 34.42,Debit Card,ID: 7303From: KildareGender: FemaleAge: 18-24
1087,White Colour Block T-Shirt,2025-03-31,Children — Boys Clothing,3,€ 67.50,€ 34.42,Debit Card,ID: 7303From: KildareGender: FemaleAge: 18-24
1088,Blue Stripe Snuggle Fit Pyjamas,2025-04-06,Children  — Boys Clothing,2,€ 37.00,€ 18.87,Credit Card,Cust ID: 9362Location DublinGender: Prefer not to sayAge Range: 18-24
1089,Blue Stripe Snuggle Fit Pyjamas,2025-04-06,Children  — Boys Clothing,2,€ 37.00,€ 18.87,Credit Card,Cust ID: 9362Location DublinGender: Prefer not to sayAge Range: 18-24
1090,Light Grey Straight Fit Jeans,06-04-2025,Men — Jeans,1,€29.00,€11.60,Debit Card,Location: LouthGender: MAge Range: 18-24ID 7406
1091,Light Grey Straight Fit Jeans,06-04-2025,Men — Jeans,1,€29.00,€11.60,Debit Card,Location: LouthGender: MAge Range: 18-24ID 7406
1092,White Colour Block T-Shirt,2025-04-06,Children — Boys Clothing,3,€67.50,€34.42,Debit Card,ID: 10647Location MayoGender: FemaleAge Range: 45-54
1093,White Colour Block T-Shirt,2025-04-06,Children — Boys Clothing,3,€67.50,€34.42,Debit Card,ID: 10647Location MayoGender: FemaleAge Range: 45-54
1094,Dark Blue Belted Jeans,2025-04-06,Men — Jeans,-1,29.00,11.60,CC,ID: 7175From: CorkGender: Prefer not to sayAge Category: 45—54
1095,Dark Blue Belted Jeans,2025-04-06,Men — Jeans,-1,29.00,11.60,CC,ID: 7175From: CorkGender: Prefer not to sayAge Category: 45—54
1096,Multi Llama Vests Three Pack,2025-04-07,Children — Girls Clothing,1,EUR 17.50,EUR 8.93,PayPal,ID 18219From: DublinGender: FemaleAge Category: 45-54
1097,Multi Llama Vests Three Pack,2025-04-07,Children — Girls Clothing,1,EUR 17.50,EUR 8.93,PayPal,ID 18219From: DublinGender: FemaleAge Category: 45-54
1098,Blue Stripe Snuggle Fit Pyjamas,07 Apr 2025,Children — Boys Clothing,2,€ 37.00,€ 18.87,Credit Card,ID: 5995Location SligoGender: MAge Range: 25-34
1099,Blue Stripe Snuggle Fit Pyjamas,07 Apr 2025,Children — Boys Clothing,2,€ 37.00,€ 18.87,Credit Card,ID: 5995Location SligoGender: MAge Range: 25-34
1100,Navy Crew and Jogger Set,2025-04-07,Children — Boys Clothing,2,€35.00,€17.85,Debit Card,Customer ID: 7987Location KildareGender: MaleAge Category: 25—34
1101,Navy Crew and Jogger Set,2025-04-07,Children — Boys Clothing,2,€35.00,€17.85,Debit Card,Customer ID: 7987Location KildareGender: MaleAge Category: 25—34
1102,Blue Floral Embroidered Mac,2025-04-07,Children — Girls  Clothing,1,EUR 35.00,EUR 17.85,Debit Card,Customer ID: 2887From: KildareGender: FemaleAge Group: 35-44
1103,Blue Floral Embroidered Mac,2025-04-07,Children — Girls  Clothing,1,EUR 35.00,EUR 17.85,Debit Card,Customer ID: 2887From: KildareGender: FemaleAge Group: 35-44
1104,White Short Sleeve Oxford Shirt,"Apr 07, 2025",Men — Shirts,1,€53.00,€20.14,Credit Card,Cust ID: 4426From: WexfordGender: MAge Category: 35—44
1105,White Short Sleeve Oxford Shirt,"Apr 07, 2025",Men — Shirts,1,€53.00,€20.14,Credit Card,Cust ID: 4426From: WexfordGender: MAge Category: 35—44
1106,Navy Crew and Jogger Set,07-04-2025,Children — Boys Clothing,2,€ 35.00,€ 17.85,Credit Card,ID 11222Location CorkGender: FAge Category: 35—44
1107,Navy Crew and Jogger Set,07-04-2025,Children — Boys Clothing,2,€ 35.00,€ 17.85,Credit Card,ID 11222Location CorkGender: FAge Category: 35—44
1108,Juliette Pullover,"Apr 08, 2025",Women — Tops,1,EUR 47.70,EUR 26.50,CC,ID 17772City: WaterfordGender: MaleAge: 45-54
1109,Juliette Pullover,"Apr 08, 2025",Women — Tops,1,EUR 47.70,EUR 26.50,CC,ID 17772City: WaterfordGender: MaleAge: 45-54
1110,Double Wall Mug,08 Apr 2025,Homeware — Design,1,12.50,5.00,CC,ID: 16250From: CorkGender: MaleAge Group: 55-64
1111,Double Wall Mug,08 Apr 2025,Homeware — Design,1,12.50,5.00,CC,ID: 16250From: CorkGender: MaleAge Group: 55-64
1112,Rose Gold Two Tier Drainer,2025-04-08,Homeware —  Design,1,€ 31.00,€ 12.40,Credit Card,Customer ID: 10297From: WexfordGender: FemaleAge Category: 18–24
1113,Rose Gold Two Tier Drainer,2025-04-08,Homeware —  Design,1,€ 31.00,€ 12.40,Credit Card,Customer ID: 10297From: WexfordGender: FemaleAge Category: 18–24
1114,Orange/Navy Shorts Three Pack,2025-04-08,Children — Girls Clothing,1,EUR 16.50,EUR 8.41,Credit Card,ID: 2641City: DublinGender: FemaleAge Range: 18—24
1115,Orange/Navy Shorts Three Pack,2025-04-08,Children — Girls Clothing,1,EUR 16.50,EUR 8.41,Credit Card,ID: 2641City: DublinGender: FemaleAge Range: 18—24
1116,Neutral Chino Trousers,2025-04-08,Men — Trousers,1,€35.00,€17.15,CC,Gender: MaleFrom: MeathCustomer ID: 6916Age: 18-24
1117,Neutral Chino Trousers,2025-04-08,Men — Trousers,1,€35.00,€17.15,CC,Gender: MaleFrom: MeathCustomer ID: 6916Age: 18-24
1118,Hawaiian Print Sun Safe Two Piece,2025-04-08,Children — Girls Clothing,2,35.00,17.85,Credit Card,Customer ID: 19562Location: WexfordGender: FAge Category: 25-34
1119,Hawaiian Print Sun Safe Two Piece,2025-04-08,Children — Girls Clothing,2,35.00,17.85,Credit Card,Customer ID: 19562Location: WexfordGender: FAge Category: 25-34
1120,Rose Print Prom Dress,2025-04-09,Children — Girls Clothing,2,74.00,37.74,CC,ID: 10906City: WicklowGender: MAge Range: 18–24
1121,Rose Print Prom Dress,2025-04-09,Children — Girls Clothing,2,74.00,37.74,CC,ID: 10906City: WicklowGender: MAge Range: 18–24
1122,Mid Blue Straight Fit Jeans,2025-04-09,Men — Jeans,2,EUR 76.00,EUR 30.40,Debit Card,ID: 1866Location: DublinGender: FemaleAge Category: 18-24
1123,Mid Blue Straight Fit Jeans,2025-04-09,Men — Jeans,2,EUR 76.00,EUR 30.40,Debit Card,ID: 1866Location: DublinGender: FemaleAge Category: 18-24
1124,Pink Slim Fit Double Cuff Shirt,09-04-2025,Men — Shirts,1,29.00,11.02,Credit Card,Customer ID: 12550From: CorkGender: FemaleAge Category: 25—34
1125,Pink Slim Fit Double Cuff Shirt,09-04-2025,Men — Shirts,1,29.00,11.02,Credit Card,Customer ID: 12550From: CorkGender: FemaleAge Category: 25—34
1126,White Cropped Leggings,2025-04-09,Men — Trousers,1,35.00,17.15,Voucher,ID 5552Location: LongfordGender: FemaleAge: 35–44
1127,White Cropped Leggings,2025-04-09,Men — Trousers,1,35.00,17.15,Voucher,ID 5552Location: LongfordGender: FemaleAge: 35–44
1128,White Colour Block T-Shirt,2025-04-09,Children — Boys Clothing,2,45.00,22.95,Debit Card,Customer ID: 2472From: DublinGender: MAge: 55—64
1129,White Colour Block T-Shirt,2025-04-09,Children — Boys Clothing,2,45.00,22.95,Debit Card,Customer ID: 2472From: DublinGender: MAge: 55—64
1130,Hawaiian Print Sun Safe Two Piece,"Apr 09, 2025",Children — Girls Clothing,1,€17.50,€8.93,Debit  Card,From: CorkAge Range: 18-24Gender: MaleID 15650
1131,Hawaiian Print Sun Safe Two Piece,"Apr 09, 2025",Children — Girls Clothing,1,€17.50,€8.93,Debit  Card,From: CorkAge Range: 18-24Gender: MaleID 15650
